"","USD.Pledged","State","Backers.Count","Blurb.Length","Blurb.Caps","Campaign.Length","Decision.Timing","Goal","Name.Length","Name.Caps","Category","Category..parent.only.","Country","Spotlight","Staff.Pick"
"503",155,0,4,25,3,3024000,2400164,6300,26,3,"art ceramics","art","US",FALSE,FALSE
"504",1605.7511933722,1,20,42,0,5187600,5187601,2000,8,8,"publishing zines","publishing","CA",TRUE,FALSE
"505",141,0,4,118,1,2511861,2511863,20000,7,1,"music world music","music","US",FALSE,FALSE
"506",0,0,0,88,4,5176093,5176114,5000,18,3,"art sculpture","art","US",FALSE,FALSE
"507",10585,1,83,131,1,1404755,1404755,7500,18,3,"art ceramics","art","US",TRUE,FALSE
"508",3450.71564712,1,76,95,1,2639121,2639121,2200,47,6,"publishing zines","publishing","GB",TRUE,FALSE
"511",30540.7182142,1,189,132,1,2588400,2588400,117675,56,2,"technology gadgets","technology","HK",TRUE,FALSE
"513",0,0,0,133,19,2592000,2592000,15,19,5,"food events","food","US",FALSE,FALSE
"514",0,0,0,135,14,5180400,5180400,1000000,38,5,"music hip hop","music","US",FALSE,FALSE
"517",10157.1,1,137,34,5,3622692,3622704,9577,28,4,"music world music","music","US",TRUE,FALSE
"518",948,1,23,95,10,1464928,1464928,700,26,7,"art illustration","art","US",TRUE,FALSE
"519",9295,1,57,135,2,2681939,2681940,9000,36,8,"photography nature","photography","US",TRUE,FALSE
"520",1,0,1,74,1,2376667,2376669,5000,25,2,"music hip hop","music","US",FALSE,FALSE
"521",17936.22676311,1,171,135,5,2592000,2592000,2500,20,6,"games tabletop games","games","GB",TRUE,FALSE
"522",41512.1337380802,1,2091,134,5,2592000,2592000,20000,60,11,"art public art","art","GB",TRUE,FALSE
"523",2.3542796,0,2,75,2,1728000,1728000,10000,34,4,"games live games","games","SE",FALSE,FALSE
"524",752,1,8,135,10,2754059,2754060,750,56,7,"dance performances","dance","US",TRUE,FALSE
"525",22475,1,305,112,8,2595598,2595602,20000,25,4,"film   video narrative film","film & video","US",TRUE,TRUE
"526",10184,1,63,135,6,2375990,2375990,10000,35,10,"dance performances","dance","US",TRUE,TRUE
"527",436,0,4,127,2,2592000,829353,1500,32,5,"art sculpture","art","US",FALSE,FALSE
"528",139,0,6,135,16,3888000,3888003,5000,32,5,"art public art","art","US",FALSE,FALSE
"529",125,0,6,112,1,2588400,2588400,2700,48,1,"food events","food","US",FALSE,FALSE
"531",22,0,3,64,8,1296000,1296001,1667,36,7,"publishing zines","publishing","US",FALSE,FALSE
"532",94.375354095,1,23,130,6,649394,649394,50,57,8,"publishing zines","publishing","GB",TRUE,FALSE
"533",25,0,2,67,4,2592000,2592000,3000,24,3,"art sculpture","art","US",FALSE,FALSE
"534",1655,0,22,125,9,2639649,2639652,5000,22,3,"art ceramics","art","US",FALSE,FALSE
"536",3525,1,52,113,13,2588400,2588400,3500,12,2,"art public art","art","US",TRUE,FALSE
"537",1,0,1,26,5,5184000,367970,650000,30,17,"film   video television","film & video","US",FALSE,FALSE
"539",7.5052649,0,1,133,12,2617782,2617782,1000,26,3,"art public art","art","CA",FALSE,FALSE
"541",5674,1,50,135,3,2595600,2595600,5500,3,3,"art public art","art","US",TRUE,FALSE
"542",12792,1,214,134,3,2592000,2592000,10000,47,15,"journalism","journalism","US",TRUE,TRUE
"543",0,0,0,130,9,2592000,2592003,25000,48,11,"art public art","art","US",FALSE,FALSE
"545",1178,1,60,84,8,1206000,1206000,1000,21,4,"games tabletop games","games","US",TRUE,FALSE
"546",3577,1,56,127,6,2514524,2514525,3500,59,19,"dance performances","dance","US",TRUE,FALSE
"547",8595,1,43,84,1,2592000,2592000,8000,11,1,"film   video narrative film","film & video","US",TRUE,FALSE
"548",0,0,0,125,6,2592000,2592000,1200,42,34,"music hip hop","music","US",FALSE,FALSE
"549",31490,1,146,127,9,2682000,2682000,25000,45,7,"technology gadgets","technology","US",TRUE,FALSE
"550",72656,1,805,114,8,2592000,2592000,2000,56,16,"technology gadgets","technology","US",TRUE,FALSE
"551",194.99,1,8,130,9,2592000,2592000,130,19,2,"journalism web","journalism","US",TRUE,FALSE
"552",1851,0,37,122,4,2588400,2588400,15000,48,6,"art public art","art","US",FALSE,FALSE
"558",1230.49219311,1,30,127,11,5180400,5180400,1000,22,8,"journalism print","journalism","FR",TRUE,TRUE
"559",121,0,3,132,1,3588939,3588940,16000,53,4,"food events","food","US",FALSE,FALSE
"560",1,0,1,71,2,2592000,2592001,8000,22,1,"art public art","art","US",FALSE,FALSE
"561",1377.31,1,21,103,14,1213200,1213200,1000,17,2,"film   video narrative film","film & video","US",TRUE,FALSE
"562",6529.11,1,97,100,4,2592000,2592001,6200,30,4,"art public art","art","US",TRUE,FALSE
"563",18269.62,1,423,123,11,1814400,1814400,10000,55,12,"film   video narrative film","film & video","US",TRUE,TRUE
"567",1063,1,42,133,4,1407302,1407302,1000,55,7,"theater plays","theater","US",TRUE,FALSE
"568",7666,1,84,91,4,2592000,2592006,6850,19,4,"film   video narrative film","film & video","US",TRUE,FALSE
"569",63462.60429873,1,234,134,4,1727979,1727980,5000000,31,5,"games tabletop games","games","JP",TRUE,FALSE
"570",1221,0,14,134,4,3459600,3459600,3000,35,4,"music hip hop","music","US",FALSE,FALSE
"572",1331,1,32,113,1,2595600,2595602,1200,59,8,"art public art","art","US",TRUE,FALSE
"573",2300,1,23,130,25,2595600,2595600,2200,26,3,"art public art","art","US",TRUE,FALSE
"574",8069.62,1,126,110,3,2592000,2592004,6500,24,5,"film   video narrative film","film & video","US",TRUE,FALSE
"575",12,0,3,135,4,2592000,2592001,3000,28,3,"photography nature","photography","US",FALSE,FALSE
"576",250,0,3,110,10,3888000,3888000,50000,57,9,"music world music","music","US",FALSE,FALSE
"577",47,0,5,124,8,2592000,2592000,6000,22,5,"games live games","games","US",FALSE,FALSE
"578",0,0,0,134,2,2592000,2592002,15000,42,4,"music hip hop","music","US",FALSE,FALSE
"579",2000,1,15,120,1,1049899,1049980,2000,18,2,"film   video narrative film","film & video","US",TRUE,FALSE
"582",1983,1,34,124,6,2588400,2588401,1500,37,19,"music world music","music","US",TRUE,FALSE
"583",531,0,11,61,4,2592000,2592000,5000,24,5,"games live games","games","US",FALSE,FALSE
"584",40.48733621,1,13,51,3,259200,259200,5,8,8,"games tabletop games","games","FR",TRUE,FALSE
"586",2894.7241984,0,31,134,4,3456000,3456000,25000,49,6,"publishing art books","publishing","GB",FALSE,FALSE
"588",11891,1,46,131,13,3891600,3891600,10000,33,3,"film   video shorts","film & video","US",TRUE,FALSE
"589",133292.6,1,1103,91,8,2588400,2588401,6000,23,4,"games playing cards","games","US",TRUE,TRUE
"590",1772,1,62,135,11,604800,604802,500,59,13,"games playing cards","games","US",TRUE,FALSE
"592",124.1938064506,0,5,125,4,3628800,3628800,3500,60,1,"music classical music","music","CA",FALSE,FALSE
"594",0,0,0,134,4,2592000,2592000,7500,45,3,"technology web","technology","GB",FALSE,FALSE
"595",1372,1,25,113,6,2588400,2588402,1200,16,2,"fashion childrenswear","fashion","US",TRUE,FALSE
"598",9159.10862425,0,122,127,4,2760142,2760154,22500,21,3,"photography photobooks","photography","DE",FALSE,TRUE
"599",13485.19453281,1,296,131,12,2504878,2504892,7100,26,4,"games playing cards","games","GB",TRUE,FALSE
"600",5445,1,53,116,2,2592000,2592000,4750,60,8,"music rock","music","US",TRUE,FALSE
"601",801,1,9,105,3,2592000,2592000,800,17,3,"photography photobooks","photography","US",TRUE,FALSE
"603",1958.04635912,0,38,131,11,2592000,2592000,25000,59,8,"technology sound","technology","HK",FALSE,FALSE
"604",10420,1,157,105,10,3559779,3559810,10000,32,10,"music rock","music","US",TRUE,FALSE
"605",8383.31514018,1,51,114,9,3768404,3768404,6000,56,11,"music classical music","music","DE",TRUE,FALSE
"606",3060,1,37,51,3,2592000,2592000,3000,22,3,"food small batch","food","US",TRUE,FALSE
"607",6216.66,1,57,120,3,2592000,2592000,6000,33,3,"music rock","music","US",TRUE,FALSE
"608",135,0,5,131,1,2718194,2718197,2500,40,5,"fashion jewelry","fashion","US",FALSE,FALSE
"609",10835.22,1,151,130,4,2592000,2592000,10000,48,6,"food drinks","food","US",TRUE,TRUE
"610",13357,1,288,128,4,3452400,3452401,11000,60,9,"games playing cards","games","US",TRUE,FALSE
"611",19263.56556464,1,523,135,4,3024000,3024007,22000,58,7,"film   video documentary","film & video","CA",TRUE,FALSE
"612",53771.68268316,1,303,135,2,2592000,2592002,28995,58,7,"technology diy electronics","technology","GB",TRUE,FALSE
"614",5456,1,34,128,3,2341271,2341284,4000,28,4,"film   video documentary","film & video","US",TRUE,TRUE
"615",12572.5,1,476,66,2,3024000,3024000,7500,25,13,"games playing cards","games","US",TRUE,FALSE
"616",1750,1,45,118,5,1814400,1814400,1500,49,7,"music rock","music","US",TRUE,FALSE
"617",46,0,3,123,1,4520746,2951167,2000,68,6,"dance spaces","dance","US",FALSE,FALSE
"624",1438,0,34,131,9,2592000,2592000,2000,36,6,"music punk","music","US",FALSE,FALSE
"625",8190,1,104,90,2,2592000,2592000,7000,29,5,"film   video fantasy","film & video","US",TRUE,TRUE
"627",370303,1,1309,129,11,2592000,2592000,5000,42,5,"technology diy electronics","technology","US",TRUE,TRUE
"630",19,0,6,46,1,2592000,2108999,15,31,6,"food small batch","food","US",FALSE,FALSE
"631",6966,1,56,135,3,2592000,2592001,6800,51,6,"fashion childrenswear","fashion","US",TRUE,FALSE
"632",11637,1,141,99,15,2592000,2592000,5000,26,21,"games playing cards","games","US",TRUE,FALSE
"633",2755,0,40,85,4,2639968,2639969,10000,41,7,"food small batch","food","US",FALSE,FALSE
"634",2417.89256878,1,85,105,1,1814400,1814400,2000,14,2,"photography photobooks","photography","CA",TRUE,FALSE
"636",2871,1,81,120,5,2592000,2592043,2000,33,4,"games playing cards","games","US",TRUE,FALSE
"637",5322,1,72,45,5,3211647,3211647,4500,23,5,"music rock","music","US",TRUE,FALSE
"638",729,0,7,134,10,2166098,2166099,5000,28,9,"film   video fantasy","film & video","US",FALSE,FALSE
"639",28,0,2,45,1,2592000,2592000,5000,23,5,"food small batch","food","US",FALSE,FALSE
"640",350,0,15,117,4,574088,574091,4750,32,3,"dance workshops","dance","US",FALSE,FALSE
"641",5771,1,68,147,13,4026623,4026706,5000,42,4,"music classical music","music","US",TRUE,TRUE
"642",7080,1,134,134,15,1900800,1900800,1500,56,10,"technology diy electronics","technology","US",TRUE,FALSE
"643",7989.1130267695,1,190,123,1,2588400,2588402,10000,18,2,"film   video documentary","film & video","AU",TRUE,FALSE
"644",3,0,3,129,1,2592000,2592002,125000,36,5,"technology sound","technology","US",FALSE,FALSE
"646",15698,1,78,129,19,2592000,2592000,15000,55,7,"food restaurants","food","US",TRUE,TRUE
"647",359,0,19,112,2,5187600,5187600,50000,50,7,"technology sound","technology","US",FALSE,FALSE
"648",960.67,1,28,131,10,2592000,2592002,800,33,4,"music rock","music","US",TRUE,FALSE
"649",9773,1,35,134,14,1945201,1945201,9600,40,6,"film   video documentary","film & video","US",TRUE,FALSE
"651",35907,1,273,135,10,2670915,2670917,35622,59,9,"photography photobooks","photography","US",TRUE,TRUE
"652",117.16091453,0,12,29,1,2592000,2592000,500,25,7,"fashion jewelry","fashion","GB",FALSE,FALSE
"653",0.5215604,0,1,114,2,1814400,170009,6000,53,8,"fashion jewelry","fashion","MX",FALSE,FALSE
"654",1443,1,66,134,2,2693532,2693533,600,60,9,"fashion jewelry","fashion","US",TRUE,FALSE
"655",250,0,8,86,6,2592000,2592001,19000,39,6,"games playing cards","games","US",FALSE,FALSE
"657",0,0,0,120,1,2592000,2592001,250,37,1,"food small batch","food","GB",FALSE,FALSE
"658",1830,1,22,77,4,4689385,4689388,1500,22,8,"music rock","music","US",TRUE,FALSE
"659",1240.74867,1,20,50,4,1296000,1296000,1000,8,7,"music rock","music","ES",TRUE,FALSE
"660",30981.89179712,1,186,128,6,4021804,4021804,250000,38,7,"music classical music","music","NO",TRUE,TRUE
"661",106,0,4,131,1,2592000,2592000,1500,16,2,"fashion jewelry","fashion","US",FALSE,FALSE
"663",1565,1,40,54,7,2592000,2592000,1000,25,4,"food small batch","food","US",TRUE,FALSE
"664",2130,0,6,133,4,2546620,2546620,52000,49,7,"food small batch","food","US",FALSE,FALSE
"666",91.9795014,0,3,76,4,3888000,3888003,4000,20,2,"photography photobooks","photography","DE",FALSE,FALSE
"668",8835,1,248,26,3,2682239,2682239,7500,57,29,"games playing cards","games","US",TRUE,FALSE
"669",25608,1,386,106,5,2728940,2728940,20000,49,11,"food drinks","food","US",TRUE,TRUE
