"","USD.Pledged","State","Backers.Count","Blurb.Length","Blurb.Caps","Campaign.Length","Decision.Timing","Goal","Name.Length","Name.Caps","Category","Category..parent.only.","Country","Spotlight","Staff.Pick"
"2842",172,0,7,133,7,2592000,2592000,500,17,2,"games playing cards","games","US",FALSE,FALSE
"1265",5.517044,0,1,132,2,5184000,5184000,40000,60,8,"publishing periodicals","publishing","MX",FALSE,FALSE
"1990",133,0,4,132,5,2592000,2592002,1100,27,4,"publishing radio   podcasts","publishing","US",FALSE,FALSE
"3041",49258.814131142,1,457,40,6,2678400,2678400,73000,51,10,"technology gadgets","technology","NZ",TRUE,FALSE
"1066",20440.72,1,176,86,2,2592000,2592000,9000,18,3,"film   video shorts","film & video","US",TRUE,FALSE
"1946",3626,1,51,130,10,2248566,2248566,3571,53,8,"theater musical","theater","US",TRUE,FALSE
"2008",12,0,3,73,1,5184000,5184001,50000,44,5,"technology apps","technology","US",FALSE,FALSE
"44",1925.37,1,42,129,7,3456000,3456001,1500,46,11,"art conceptual art","art","US",TRUE,FALSE
"224",6962,1,98,58,1,2592000,2592000,5500,30,5,"art painting","art","US",TRUE,FALSE
"1032",1001,1,27,31,8,1814400,1814400,800,43,8,"music rock","music","US",TRUE,FALSE
"912",4500,1,34,130,6,2588400,2588400,3000,53,6,"music rock","music","US",TRUE,FALSE
"2599",216,0,6,133,15,2592000,2592001,40000,33,8,"dance workshops","dance","US",FALSE,TRUE
"2400",3587,1,60,134,2,2798817,2798819,2500,39,5,"dance workshops","dance","US",TRUE,FALSE
"3145",0,0,0,67,5,2592000,2592001,1000,35,4,"music hip hop","music","US",FALSE,FALSE
"3561",4402,1,127,134,4,1688330,1688330,350,52,7,"fashion accessories","fashion","US",TRUE,FALSE
"683",29500,1,868,114,2,2822343,2822343,9000,30,4,"games playing cards","games","US",TRUE,TRUE
"1475",385710.22,1,6435,130,8,2891061,2891061,18000,24,4,"comics graphic novels","comics","US",TRUE,TRUE
"56",3694,1,41,129,3,2592000,2592000,1500,43,6,"dance","dance","US",TRUE,TRUE
"1302",3507.61173672,1,94,116,6,5184000,5184000,2500,48,8,"music pop","music","GB",TRUE,TRUE
"3302",51,0,2,128,2,2592000,2592000,435500,21,4,"games live games","games","US",FALSE,FALSE
"654",1443,1,66,134,2,2693532,2693533,600,60,9,"fashion jewelry","fashion","US",TRUE,FALSE
"229",277.04543096,1,16,79,16,2592000,2592024,50,59,11,"art painting","art","GB",TRUE,FALSE
"2423",5000,1,30,101,16,2950733,2950733,5000,39,10,"music rock","music","US",TRUE,FALSE
"1600",56409,1,1277,131,2,2977958,2977958,20000,57,5,"comics graphic novels","comics","US",TRUE,TRUE
"2889",30000,1,175,65,2,3020400,3020400,30000,51,11,"film   video documentary","film & video","US",TRUE,FALSE
"2891",217.39130396,0,5,133,7,1797227,1797227,3000,53,6,"music classical music","music","GB",FALSE,FALSE
"3265",3000,1,17,135,2,4656852,4656866,3000,40,5,"dance performances","dance","US",TRUE,FALSE
"1544",839.2133799,0,10,129,4,2592000,2592000,4000,35,2,"music pop","music","GB",FALSE,FALSE
"3333",22.1561968,0,1,134,1,2592000,2592000,8000,23,2,"music world music","music","DE",FALSE,FALSE
"1912",0,0,0,134,6,2595600,2595600,1000000,23,4,"film   video family","film & video","US",FALSE,FALSE
"2134",525,1,13,135,2,2592000,2592001,500,41,2,"crafts diy","crafts","US",TRUE,FALSE
"1458",7001,1,61,130,4,1291815,1291815,7000,53,7,"publishing children s books","publishing","US",TRUE,FALSE
"2065",40133.7032399532,1,415,102,4,2246232,2246232,25000,58,10,"crafts stationery","crafts","CA",TRUE,FALSE
"649",9773,1,35,134,14,1945201,1945201,9600,40,6,"film   video documentary","film & video","US",TRUE,FALSE
"163",7817.4271408866,1,218,83,4,2592000,2592000,2000,25,4,"music hip hop","music","IT",TRUE,TRUE
"1509",1185,1,33,113,2,1724400,1724400,1000,25,5,"publishing periodicals","publishing","US",TRUE,FALSE
"656",20560.07,1,178,112,11,3237784,3237784,20000,27,5,"music classical music","music","US",TRUE,TRUE
"820",4260.99,1,75,131,6,2612872,2612874,3000,22,3,"music classical music","music","US",TRUE,FALSE
"2522",20579.2,1,86,133,1,2595600,2595600,20000,16,2,"food","food","US",TRUE,FALSE
"355",780,0,6,131,3,2592000,2592000,23100,22,4,"food drinks","food","US",FALSE,FALSE
"2083",519.4,0,12,129,5,2592000,2592000,1400,34,5,"film   video family","film & video","US",FALSE,FALSE
"781",15827.43421071,1,491,122,3,3888000,3888000,12000,60,11,"games playing cards","games","CA",TRUE,FALSE
"3150",8,0,2,99,8,5180400,5180400,50000,16,9,"film   video television","film & video","US",FALSE,FALSE
"1711",15.4942671,0,1,91,3,1728000,1728003,100,10,1,"film   video drama","film & video","GB",FALSE,FALSE
"503",155,0,4,25,3,3024000,2400164,6300,26,3,"art ceramics","art","US",FALSE,FALSE
"409",5029,1,62,100,3,2053590,2053591,4500,20,4,"music indie rock","music","US",TRUE,FALSE
"3141",0,0,0,100,7,2592000,2521622,1500,33,8,"games live games","games","US",FALSE,FALSE
"669",25608,1,386,106,5,2728940,2728940,20000,49,11,"food drinks","food","US",TRUE,TRUE
"812",251.0298028,0,6,126,21,3718800,3718801,40000,36,8,"technology diy electronics","technology","HK",FALSE,FALSE
"2005",892,0,16,101,2,3456000,3456000,35000,42,7,"technology apps","technology","US",FALSE,FALSE
"148",0,0,0,129,2,2592000,2592004,1250,29,4,"art conceptual art","art","US",FALSE,FALSE
"2141",50,0,26,128,8,2592000,2592000,350000,39,1,"technology apps","technology","US",FALSE,FALSE
"2317",10342,1,203,132,3,2592000,2592001,10000,33,4,"comics comic books","comics","US",TRUE,FALSE
"372",2165.9913612,1,59,62,2,2531306,2531318,1000,21,4,"publishing poetry","publishing","CA",TRUE,TRUE
"517",10157.1,1,137,34,5,3622692,3622704,9577,28,4,"music world music","music","US",TRUE,FALSE
"1080",6796,1,54,125,5,2489068,2489069,5000,39,6,"food restaurants","food","US",TRUE,FALSE
"77",5537,0,15,116,4,2595600,2595600,50000,15,2,"food drinks","food","US",FALSE,FALSE
"3351",0,0,0,98,2,2592000,2592002,500,22,2,"music hip hop","music","US",FALSE,FALSE
"684",12339.88322672,0,34,96,3,2714800,2714800,350000,34,5,"technology sound","technology","DK",FALSE,FALSE
"584",40.48733621,1,13,51,3,259200,259200,5,8,8,"games tabletop games","games","FR",TRUE,FALSE
"2174",6007,1,234,134,2,2592000,2592000,5500,34,5,"comics comic books","comics","US",TRUE,TRUE
"3070",1100,0,5,93,4,2453972,2453973,2000,15,2,"art sculpture","art","US",FALSE,FALSE
"720",30722.05491096,1,202,69,5,3891600,3891600,20000,53,6,"fashion jewelry","fashion","GB",TRUE,FALSE
"1099",1348.58625,1,37,112,6,2592000,2592002,1000,43,6,"music latin","music","AT",TRUE,FALSE
"2830",751,1,20,97,9,2080647,2080660,500,17,3,"dance workshops","dance","US",TRUE,FALSE
"2528",16,0,5,19,1,2592000,2592000,30,4,1,"food small batch","food","US",FALSE,FALSE
"2820",20721,1,185,42,5,2592000,2592000,20000,14,5,"food drinks","food","US",TRUE,FALSE
"304",50,0,2,109,3,2573908,2573910,15000,39,3,"food food trucks","food","US",FALSE,FALSE
"1807",14949,1,56,133,2,2592000,2592001,10000,44,6,"technology hardware","technology","US",TRUE,FALSE
"833",0,0,0,46,1,5180400,1661721,50000,32,3,"photography photobooks","photography","MX",FALSE,FALSE
"1718",2846.57432121,1,87,132,2,1238718,1238718,500,28,9,"comics graphic novels","comics","GB",TRUE,FALSE
"3106",23.85452682,0,4,115,5,5180400,5180401,3000,36,4,"music world music","music","SG",FALSE,FALSE
"100",1250.67005563,1,43,126,10,5184000,5184002,7100,53,5,"art conceptual art","art","NO",TRUE,FALSE
"1049",4898,1,62,128,15,2588400,2588401,2400,53,9,"technology sound","technology","US",TRUE,TRUE
"2973",2821.13,1,56,124,8,2592000,2592003,2500,27,5,"art public art","art","US",TRUE,FALSE
"180",176,0,3,83,2,1209600,1209600,2000,30,4,"film   video horror","film & video","US",FALSE,FALSE
"1920",1759.66894395,1,51,90,8,2419096,2419098,2000,57,8,"comics comic books","comics","AU",TRUE,FALSE
"3347",2000,1,14,99,6,2488238,2488238,2000,56,11,"crafts weaving","crafts","US",TRUE,FALSE
"3583",52867.9,1,290,115,50,4121010,4121021,35000,60,10,"music indie rock","music","US",TRUE,TRUE
"2595",2060,1,36,74,1,5184000,5184000,2000,14,3,"music rock","music","US",TRUE,FALSE
"930",0,0,0,113,6,2592000,2592000,2500,21,4,"food small batch","food","US",FALSE,FALSE
"703",389,1,8,128,22,432000,432000,200,54,11,"photography photobooks","photography","US",TRUE,FALSE
"343",1481.49105306,1,25,132,1,4297620,4297620,1100,21,3,"film   video horror","film & video","GB",TRUE,FALSE
"3246",608,1,17,124,15,2005038,2005038,500,24,8,"art illustration","art","US",TRUE,FALSE
"1231",20801.2485957012,1,109,97,3,2592000,2592000,20000,39,5,"technology gadgets","technology","NZ",TRUE,FALSE
"1315",11,0,3,132,10,3888000,3888001,5000,36,6,"film   video drama","film & video","US",FALSE,FALSE
"3228",0,0,0,134,14,2689952,2689954,2500,48,6,"games live games","games","US",FALSE,FALSE
"3530",5822.98261727,1,88,122,8,2781253,2781269,3500,9,8,"theater festivals","theater","GB",TRUE,FALSE
"1405",15,0,1,122,5,2592000,2592000,2000,26,4,"music electronic music","music","US",FALSE,FALSE
"1021",0,0,0,135,6,3479699,3479699,2500,60,9,"fashion jewelry","fashion","CA",FALSE,FALSE
"3434",2758.55501649,1,63,95,1,2592000,2592001,2000,27,12,"art illustration","art","IT",TRUE,FALSE
"1665",1796,1,42,20,3,2872750,2872750,1500,33,4,"publishing children s books","publishing","US",TRUE,FALSE
"2314",1013783,1,1843,115,16,5184000,5184000,10000,43,10,"technology hardware","technology","US",TRUE,TRUE
"1705",12018,1,163,120,7,2592000,2592000,5000,48,5,"film   video documentary","film & video","US",TRUE,TRUE
"2473",497.6797369,0,9,117,2,2592000,2592001,10000,15,2,"technology web","technology","GB",FALSE,FALSE
"1063",12287,1,199,126,2,3024000,3024000,10000,59,3,"film   video shorts","film & video","US",TRUE,FALSE
"3030",2338.47365312,1,34,132,1,3888000,3888000,1500,25,4,"art illustration","art","CA",TRUE,FALSE
"1127",15859,1,40,108,5,2592000,2592072,15540,25,3,"music classical music","music","US",TRUE,FALSE
"957",3201,1,47,99,28,281852,281852,3000,54,23,"dance workshops","dance","US",TRUE,FALSE
"400",9800,1,142,125,4,2273899,2273912,3500,28,10,"technology gadgets","technology","US",TRUE,FALSE
"2",3461,0,52,135,13,2592000,2592000,20000,54,7,"food drinks","food","US",FALSE,TRUE
"1698",4295.7262252326,1,85,130,10,2592000,2592000,3000,58,46,"technology 3d printing","technology","NZ",TRUE,FALSE
"2204",1261,1,26,109,1,2592000,2592001,1100,23,3,"crafts woodworking","crafts","US",TRUE,FALSE
"3346",5274,1,62,129,10,3456000,3456001,5000,41,9,"dance performances","dance","US",TRUE,TRUE
"215",96,0,7,134,9,2592000,2592002,449,60,13,"technology robots","technology","US",FALSE,FALSE
"1722",42718,1,626,116,1,2936246,2936250,15000,18,2,"publishing periodicals","publishing","US",TRUE,TRUE
"1019",140.42337201,0,7,93,4,2592000,2592002,1500,26,4,"food small batch","food","CA",FALSE,FALSE
"2334",1.25015627,0,1,28,3,5184000,5184000,35000,12,3,"technology apps","technology","GB",FALSE,FALSE
"1350",71,0,8,118,3,2592000,2592000,2000,22,4,"music electronic music","music","US",FALSE,FALSE
"1731",13410.50000724,1,311,116,26,3196800,3196800,10000,59,14,"technology gadgets","technology","SG",TRUE,FALSE
"430",8.57787425,0,1,42,2,1296000,1296004,100,27,2,"food events","food","GB",FALSE,FALSE
"1723",1729,1,40,83,5,2505600,2505601,525,27,4,"crafts printing","crafts","US",TRUE,FALSE
"3450",51.85550699,0,3,133,7,5184000,5184001,1000,40,6,"publishing zines","publishing","GB",FALSE,FALSE
"716",561,1,15,90,3,2592000,2592000,500,57,18,"music rock","music","US",TRUE,TRUE
"754",353.8414516,0,11,113,2,3888000,3888000,60000,26,2,"publishing art books","publishing","MX",FALSE,FALSE
"2433",7910,1,32,124,3,2680120,2680120,4500,19,3,"film   video festivals","film & video","US",TRUE,FALSE
"2817",113548,1,851,135,45,3888000,3888000,58888,55,6,"technology diy electronics","technology","US",TRUE,TRUE
"2209",0,0,0,55,6,2309394,2309394,400000,18,7,"film   video family","film & video","US",FALSE,FALSE
"3210",1,0,1,134,3,2595598,2595598,83750,43,5,"film   video television","film & video","US",FALSE,FALSE
"1906",11055,1,51,135,6,2592000,2592003,11000,52,10,"film   video family","film & video","US",TRUE,FALSE
"2919",9871,0,132,124,1,2608931,2608931,12000,44,5,"publishing art books","publishing","US",FALSE,TRUE
"2222",4671,0,46,128,26,2790865,2790869,12500,36,6,"film   video family","film & video","US",FALSE,TRUE
"1655",9522,1,144,129,5,5184000,5184000,8888,11,2,"film   video","film & video","US",TRUE,TRUE
"2482",1517,1,24,118,7,2592000,2592002,1500,43,4,"film   video documentary","film & video","US",TRUE,FALSE
"615",12572.5,1,476,66,2,3024000,3024000,7500,25,13,"games playing cards","games","US",TRUE,FALSE
"804",5903.0878731,0,42,101,2,3316861,2806434,16500,38,3,"photography photobooks","photography","FR",FALSE,FALSE
"2832",26,0,2,132,4,2592000,2592000,200,36,5,"publishing art books","publishing","US",FALSE,FALSE
"825",875,1,9,131,1,1290189,1290190,800,43,8,"music classical music","music","US",TRUE,FALSE
"515",0,0,0,130,5,2160000,2160000,6000,45,8,"journalism photo","journalism","GB",FALSE,FALSE
"3322",33040.1487624,1,164,132,2,4352223,4352223,20000,58,20,"photography nature","photography","GB",TRUE,FALSE
"51",3356,0,37,74,2,2592000,2592001,15000,17,7,"food drinks","food","US",FALSE,FALSE
"3438",7884.4055294448,1,168,35,9,2905280,2905280,2200,29,11,"art illustration","art","AU",TRUE,FALSE
"2897",10,0,1,51,3,2592000,1269534,1000,17,2,"fashion jewelry","fashion","US",FALSE,FALSE
"2278",361,1,34,135,2,2595600,2595601,20,42,7,"comics comic books","comics","US",TRUE,FALSE
"1247",445.04325316,1,16,126,6,2588400,2588402,150,32,6,"film   video drama","film & video","GB",TRUE,FALSE
"613",4316,1,31,132,11,2391356,2391356,4000,24,3,"music blues","music","US",TRUE,FALSE
"1942",5549.381212,1,81,121,7,1818000,1818000,7000,47,8,"publishing fiction","publishing","CA",TRUE,TRUE
"1169",56187.73,1,855,135,5,3456000,3456000,49000,41,7,"film   video documentary","film & video","US",TRUE,TRUE
"3073",155,0,4,84,0,2592000,2592002,1050,15,2,"photography nature","photography","US",FALSE,FALSE
"2383",2730.00669282,1,42,76,1,5184000,5184000,2000,31,5,"games playing cards","games","IT",TRUE,FALSE
"2868",6957,1,239,89,4,2592000,2592000,600,38,7,"fashion jewelry","fashion","US",TRUE,FALSE
"1632",6945,1,112,101,1,2592000,2592001,6000,14,2,"film   video drama","film & video","US",TRUE,FALSE
"318",1092.54915989,1,27,129,14,2304193,2304193,500,48,14,"art conceptual art","art","GB",TRUE,FALSE
"419",13414,1,336,129,4,2678056,2678056,11000,13,2,"games tabletop games","games","US",TRUE,FALSE
"3598",0,0,0,117,5,2592000,2592001,3000,23,3,"journalism web","journalism","US",FALSE,FALSE
"2602",3670.69989627,1,35,134,2,2592000,2592001,5000,51,6,"food small batch","food","SG",TRUE,FALSE
"3310",0,0,0,83,2,2563694,2563695,7000,18,1,"music world music","music","US",FALSE,FALSE
"2914",28307.33507392,1,441,99,9,2094969,2094969,35000,40,5,"games playing cards","games","NZ",TRUE,FALSE
"143",23.69760621,0,4,130,2,2588400,2588400,3800,60,5,"food drinks","food","AU",FALSE,FALSE
"1566",0.9903863415,0,1,135,6,5187600,5187601,5000,5,2,"music pop","music","CA",FALSE,FALSE
"3047",0,0,0,131,3,2592000,2592000,10000,28,3,"games live games","games","GB",FALSE,FALSE
"1605",0,0,0,19,1,681573,35186,2500,42,6,"publishing periodicals","publishing","US",FALSE,FALSE
"2256",0,0,0,110,2,1814400,1814400,100,53,7,"publishing radio   podcasts","publishing","US",FALSE,FALSE
"2816",600,1,16,133,5,2588400,2588403,500,54,11,"music classical music","music","US",TRUE,FALSE
"3067",14023.28981064,1,39,117,16,3673254,3673256,12000,35,4,"art public art","art","FR",TRUE,TRUE
"1752",8387.6744888864,1,192,114,1,3456000,3456000,12000,29,9,"comics comic books","comics","AU",TRUE,TRUE
"3398",3337,1,97,36,1,2592000,2592000,666,15,6,"games tabletop games","games","US",TRUE,FALSE
"723",0,0,0,131,106,1728000,1728004,35000,46,38,"photography photobooks","photography","US",FALSE,FALSE
"3518",7392.529163305,1,150,100,7,3135474,3135476,6000,59,8,"dance performances","dance","FR",TRUE,TRUE
"1235",29.06561635,0,3,134,11,1209600,1209601,130,48,7,"crafts stationery","crafts","GB",FALSE,FALSE
"1709",28825.9505007003,1,651,24,1,2592000,2592000,400,21,2,"art illustration","art","CA",TRUE,FALSE
"487",62.06606181,0,3,134,7,2592000,2592000,600,60,7,"games live games","games","GB",FALSE,FALSE
"872",10344.52818174,1,40,88,16,2592000,2592000,4000,21,10,"technology sound","technology","FR",TRUE,TRUE
"544",7184,1,187,90,14,1324737,1324737,1200,53,11,"art illustration","art","US",TRUE,FALSE
"48",47450.45,1,1110,130,7,2592000,2592001,40000,57,10,"journalism","journalism","US",TRUE,FALSE
"3153",18258,1,501,58,10,3072534,3072534,12500,14,2,"games tabletop games","games","US",TRUE,FALSE
"152",34505,1,469,134,3,3110400,3110400,32000,11,2,"design product design","design","US",TRUE,FALSE
"3541",21745,0,335,114,3,2588400,2588403,95000,40,5,"journalism web","journalism","US",FALSE,TRUE
"3099",1009.41769707,1,42,73,5,2588400,2588400,480,42,6,"art illustration","art","GB",TRUE,FALSE
"1869",184.8631125,0,4,97,2,2592000,980719,29940,48,5,"photography places","photography","AU",FALSE,FALSE
"537",1,0,1,26,5,5184000,367970,650000,30,17,"film   video television","film & video","US",FALSE,FALSE
"693",1297.01363034,0,51,133,9,2592000,2592000,3333,52,8,"publishing art books","publishing","GB",FALSE,FALSE
"1552",5630,1,103,122,4,2512976,2512976,4500,37,4,"publishing children s books","publishing","US",TRUE,FALSE
"681",0,0,0,111,13,2592000,344937,1500,35,9,"food small batch","food","US",FALSE,FALSE
"2288",122016,1,189,132,8,3805057,3805090,60000,46,8,"technology hardware","technology","US",TRUE,TRUE
"2358",1134.3670712,1,36,130,2,2592000,2592000,600,24,3,"film   video documentary","film & video","GB",TRUE,FALSE
"1772",89074.072762158,1,943,106,3,2592000,2592000,50000,16,3,"technology hardware","technology","GB",TRUE,TRUE
"1494",5037.01,1,106,120,6,2592000,2592000,3000,55,6,"publishing academic","publishing","US",TRUE,FALSE
"1560",12851,1,134,130,1,3117991,3117991,12000,54,11,"music pop","music","US",TRUE,FALSE
"1182",600,0,9,131,2,2592000,2592000,10000,29,5,"music punk","music","US",FALSE,FALSE
"1652",3228,1,137,135,10,5187600,5187600,2500,50,7,"comics graphic novels","comics","US",TRUE,TRUE
"2415",3572,1,19,56,1,2592000,2592000,3500,14,3,"film   video fantasy","film & video","US",TRUE,FALSE
"1832",15.0568169,0,1,132,1,2592000,2592001,5000,58,7,"publishing academic","publishing","GB",FALSE,FALSE
"782",22579,1,323,128,4,2824999,2824999,20000,60,15,"technology diy electronics","technology","US",TRUE,FALSE
"432",2611.87864668,1,34,131,1,2160000,2160000,1300,52,13,"theater festivals","theater","GB",TRUE,FALSE
"1345",6337.5,1,71,26,4,2592000,2592001,6200,38,5,"music pop","music","US",TRUE,FALSE
"3348",0,0,0,135,1,2592000,2592000,25,11,2,"food events","food","US",FALSE,FALSE
"2949",1812,1,48,106,8,5184000,5184000,1800,41,7,"music classical music","music","US",TRUE,FALSE
"2584",3262.31790086,0,54,115,5,2592000,2592000,6200,59,7,"photography photobooks","photography","GB",FALSE,FALSE
"2902",6337,1,98,89,3,2478585,2478585,2400,26,4,"photography photobooks","photography","US",TRUE,FALSE
"39",833,1,15,58,1,2678393,2678394,500,28,6,"art painting","art","US",TRUE,FALSE
